p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.89296201167622e-268	0.679218332421458	0.636	0.003	2.15665161990272e-264	DC	CST7
8.39257108593776e-138	1.48430114711014	1	0.017	4.78082811910444e-134	DC	CFP
6.22479694821199e-134	2.15016619248576	0.818	0.012	2.36397038769931e-130	DC	CLEC10A
5.94487249078834e-78	0.719071081396548	0.545	0.009	1.69324830718879e-74	DC	P2RY13
4.24225540727906e-73	0.576076494591407	0.545	0.009	9.66640317102607e-70	DC	RGS18
1.35829253396093e-69	0.436821973148245	0.455	0.007	2.57917113990282e-66	DC	C11orf21
2.57675707611069e-63	0.513258839694456	0.636	0.015	4.19385619544701e-60	DC	MYO1G
1.29945557555649e-57	0.578134213856843	0.455	0.008	1.85058717153939e-54	DC	CLIC2
2.98431163608436e-49	0.737626864280066	0.545	0.014	3.77780694110101e-46	DC	LGALS2
3.93996117663359e-44	0.555332012995883	0.636	0.022	4.48879776853865e-41	DC	SNX20
6.96396463216648e-43	2.71780817791853	1	0.059	7.21276809584297e-40	DC	HLA-DQA1
2.62294265388108e-42	0.915428173240488	0.636	0.023	2.49026547130559e-39	DC	CLEC12A
9.31729982586669e-41	1.47120805131841	0.909	0.05	8.16553822431532e-38	DC	CD48
7.35119882634726e-37	0.890247320046164	0.455	0.013	5.98230058775531e-34	DC	CD1D
1.07249853529668e-35	2.7369646652927	1	0.073	8.14598387509005e-33	DC	HLA-DQB1
7.34156993156082e-34	0.789827598427345	0.636	0.029	5.22765663939203e-31	DC	CLEC4A
4.82264907361561e-33	1.74374676135416	1	0.079	3.05246893865015e-30	DC	PHACTR1
1.06203243367339e-32	0.93807819527487	1	0.075	6.36828185096891e-30	DC	CD33
1.42320458276468e-32	0.483947041445808	0.636	0.03	8.10728490571899e-30	DC	IL16
2.27428541763633e-32	2.47998818170961	0.909	0.064	1.23385398872051e-29	DC	HLA-DRB5
2.7890838497864e-31	2.0459846024635	0.909	0.068	1.44436510457348e-28	DC	GPR183
1.27076722373772e-30	0.533167736803905	0.636	0.032	6.29471781741039e-28	DC	PRAM1
1.53767336097366e-30	0.506613488792208	0.545	0.024	7.29946358398871e-28	DC	VIM-AS1
1.82642968352662e-29	0.798887973942047	0.727	0.043	8.3234053537675e-27	DC	FGR
4.03417979009435e-29	0.608125590154446	0.636	0.034	1.76774655186711e-26	DC	SEMA4A
7.78047113879704e-29	0.314012902658446	0.273	0.006	3.28307065497462e-26	DC	NFE2
9.40233052676062e-29	1.73592993700492	1	0.09	3.82574113183514e-26	DC	HLA-DMB
2.19385739637763e-28	1.74434021432973	0.909	0.073	8.61883355756217e-26	DC	CXCR4
5.80712325367111e-27	1.23810004871141	0.818	0.062	2.20535184096916e-24	DC	EVI2B
6.84793757972151e-27	0.673840020852881	0.545	0.027	2.51672751115378e-24	DC	CXorf21
2.04552728168903e-26	0.301916356881984	0.455	0.019	7.28271635008849e-24	DC	NKG7
4.28107166220793e-26	1.66997439522282	0.909	0.082	1.47800755901621e-23	DC	C1orf162
5.38651059721011e-26	0.978898785188114	0.818	0.062	1.8049563304122e-23	DC	TNFSF13B
7.25182971624757e-26	1.82515474702142	0.727	0.05	2.36057417020596e-23	DC	AREG
1.37052519545129e-25	0.428491187049934	0.455	0.019	4.33733154216015e-23	DC	CD69
2.27376573209325e-25	1.0504946485156	0.909	0.081	6.93097958568886e-23	DC	HBEGF
2.31174602173419e-25	0.448837439074564	0.455	0.02	6.93097958568886e-23	DC	ITGA4
6.41337957686687e-25	0.572252251604164	0.455	0.02	1.87352906459601e-22	DC	RASSF5
7.26557444754979e-25	0.36859896448698	0.364	0.013	2.06941724202337e-22	DC	ITGB7
1.67314573473815e-24	0.295641340865066	0.273	0.007	4.64930472094431e-22	DC	GPR132
